,Unnamed: 0,user_id,original_image,face_id,age,gender,x,y,dx,dy,tilt_ang,fiducial_yaw_angle,fiducial_score,path,f
126,126,30601258@N03,10518169163_cfae8458a4_o.jpg,2,"(25, 32)",m,278,0,776,761,5,0,96,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.10518169163_cfae8458a4_o.jpg,1
127,127,30601258@N03,9347599043_17243c033d_o.jpg,2,"(25, 32)",m,844,953,1007,1007,-75,0,103,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.9347599043_17243c033d_o.jpg,1
128,128,30601258@N03,11141063444_5f3b4d7f7b_o.jpg,2,"(25, 32)",m,540,796,835,836,-85,0,13,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11141063444_5f3b4d7f7b_o.jpg,1
129,129,30601258@N03,8684790923_738984c1e6_o.jpg,2,"(25, 32)",m,231,202,817,758,-95,0,19,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.8684790923_738984c1e6_o.jpg,1
130,130,30601258@N03,9731134701_c9761a710d_o.jpg,2,"(25, 32)",m,1705,796,1198,1199,180,0,79,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.9731134701_c9761a710d_o.jpg,1
131,131,30601258@N03,10161472134_4141902cc4_o.jpg,1,"(25, 32)",f,1064,1649,497,497,175,15,62,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.1.10161472134_4141902cc4_o.jpg,1
132,132,30601258@N03,9509754012_cfa8420a6c_o.jpg,2,"(25, 32)",m,0,0,1222,960,-115,30,101,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.9509754012_cfa8420a6c_o.jpg,1
133,133,30601258@N03,9921332073_ce95d92c31_o.jpg,5,"(25, 32)",f,478,1013,854,854,-110,30,127,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.9921332073_ce95d92c31_o.jpg,1
134,134,30601258@N03,9921332073_ce95d92c31_o.jpg,1,"(25, 32)",f,415,1600,823,822,-80,30,67,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.1.9921332073_ce95d92c31_o.jpg,1
135,135,30601258@N03,10892842693_d9740465e9_o.jpg,5,"(25, 32)",f,607,1083,306,306,-90,-15,33,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.10892842693_d9740465e9_o.jpg,1
136,136,30601258@N03,11438238643_075679d25d_o.jpg,2,"(25, 32)",m,1673,541,1371,1371,-75,0,14,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11438238643_075679d25d_o.jpg,1
137,137,30601258@N03,10189889883_2620f87300_o.jpg,5,"(25, 32)",f,601,20,632,632,180,0,49,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.10189889883_2620f87300_o.jpg,1
138,138,30601258@N03,10189311806_0e6eb9196e_o.jpg,2,"(25, 32)",m,0,116,676,688,15,0,7,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.10189311806_0e6eb9196e_o.jpg,1
139,139,30601258@N03,10189311806_0e6eb9196e_o.jpg,1,"(25, 32)",f,800,272,472,473,10,30,116,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.1.10189311806_0e6eb9196e_o.jpg,1
140,140,30601258@N03,11465821155_db87787a39_o.jpg,2,"(25, 32)",m,97,146,720,720,-95,0,125,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11465821155_db87787a39_o.jpg,1
141,141,30601258@N03,11706049596_e600fa5b55_o.jpg,2,"(25, 32)",m,550,130,684,684,190,0,52,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11706049596_e600fa5b55_o.jpg,1
142,142,30601258@N03,11706049596_e600fa5b55_o.jpg,11,"(25, 32)",m,289,230,513,512,175,0,91,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.11.11706049596_e600fa5b55_o.jpg,1
143,143,30601258@N03,10588542065_e368d96274_o.jpg,2,"(25, 32)",m,130,62,747,748,-100,45,41,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.10588542065_e368d96274_o.jpg,1
144,144,30601258@N03,9509805978_1a5a66d319_o.jpg,2,"(25, 32)",m,1042,478,542,541,20,0,104,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.9509805978_1a5a66d319_o.jpg,1
145,145,30601258@N03,9509805978_1a5a66d319_o.jpg,5,"(25, 32)",f,2033,596,529,529,-10,30,103,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.9509805978_1a5a66d319_o.jpg,1
146,146,30601258@N03,9347583481_b203e9008b_o.jpg,2,"(25, 32)",m,1282,403,816,816,20,0,64,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.9347583481_b203e9008b_o.jpg,1
147,147,30601258@N03,10517898816_ac065b2240_o.jpg,2,"(25, 32)",m,878,1595,593,593,-80,0,69,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.10517898816_ac065b2240_o.jpg,1
148,148,30601258@N03,10437970754_1e6c88559a_o.jpg,2,"(25, 32)",m,57,0,1140,960,-90,0,77,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.10437970754_1e6c88559a_o.jpg,1
149,149,30601258@N03,11625270986_e926cf12e1_o.jpg,2,"(25, 32)",m,124,114,777,776,-100,30,55,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11625270986_e926cf12e1_o.jpg,1
150,150,30601258@N03,11267890423_0b9ab21abe_o.jpg,4,"(38, 43)",f,978,1353,1383,1095,255,0,40,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.4.11267890423_0b9ab21abe_o.jpg,1
151,151,30601258@N03,10997997875_35e9d33ff3_o.jpg,5,"(25, 32)",f,570,1133,504,503,-105,0,138,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.10997997875_35e9d33ff3_o.jpg,1
152,152,30601258@N03,10346718334_096b1be146_o.jpg,2,"(25, 32)",m,139,0,668,604,-105,0,97,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.10346718334_096b1be146_o.jpg,1
153,153,30601258@N03,10346718334_096b1be146_o.jpg,5,"(25, 32)",f,176,320,640,640,-100,0,89,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.10346718334_096b1be146_o.jpg,1
154,154,30601258@N03,9094529035_b77d4423f5_o.jpg,2,"(25, 32)",m,1593,503,459,459,-15,15,95,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.9094529035_b77d4423f5_o.jpg,1
155,155,30601258@N03,9094529035_b77d4423f5_o.jpg,5,"(25, 32)",f,1290,637,453,453,0,0,162,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.9094529035_b77d4423f5_o.jpg,1
156,156,30601258@N03,10204584823_2754da78a3_o.jpg,2,"(25, 32)",m,339,118,792,792,-100,45,57,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.10204584823_2754da78a3_o.jpg,1
157,157,30601258@N03,11816666824_99e63e5cde_o.jpg,2,"(25, 32)",m,1042,618,612,612,5,0,42,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11816666824_99e63e5cde_o.jpg,1
158,158,30601258@N03,9347939451_4144142a53_o.jpg,2,"(25, 32)",m,1421,1184,242,242,-85,0,73,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.9347939451_4144142a53_o.jpg,1
159,159,30601258@N03,11314750106_1c5c161eb5_o.jpg,2,"(25, 32)",m,865,1029,797,797,-95,0,80,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11314750106_1c5c161eb5_o.jpg,1
160,160,30601258@N03,11340800613_0f8e45d3fc_o.jpg,2,"(25, 32)",m,105,0,740,741,-110,30,60,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11340800613_0f8e45d3fc_o.jpg,1
161,161,30601258@N03,10399716146_f643bf78fa_o.jpg,2,"(25, 32)",m,238,0,620,498,-75,0,9,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.10399716146_f643bf78fa_o.jpg,1
162,162,30601258@N03,9096750284_8c52613ecd_o.jpg,5,"(25, 32)",f,1397,675,1020,1020,-10,15,100,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.9096750284_8c52613ecd_o.jpg,1
163,163,30601258@N03,10438003975_c480af4852_o.jpg,2,"(25, 32)",m,0,0,940,948,-80,0,93,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.10438003975_c480af4852_o.jpg,1
164,164,30601258@N03,9545919013_2e0be71cb7_o.jpg,5,"(25, 32)",f,621,459,1052,1051,200,0,61,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.9545919013_2e0be71cb7_o.jpg,1
165,165,30601258@N03,11727342573_95f82a3c49_o.jpg,3,"(25, 32)",m,1950,841,969,969,200,0,137,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.3.11727342573_95f82a3c49_o.jpg,1
166,166,30601258@N03,11727342573_95f82a3c49_o.jpg,2,"(25, 32)",m,462,817,841,842,190,0,68,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11727342573_95f82a3c49_o.jpg,1
167,167,30601258@N03,11140995385_040a159593_o.jpg,2,"(25, 32)",m,189,328,988,988,-95,0,50,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11140995385_040a159593_o.jpg,1
168,168,30601258@N03,10975556583_fefe26c07e_o.jpg,4,"(38, 43)",f,310,626,1020,1020,-85,0,100,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.4.10975556583_fefe26c07e_o.jpg,1
169,169,30601258@N03,9921382773_99dd53ae10_o.jpg,3,"(25, 32)",m,223,690,854,854,-105,0,88,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.3.9921382773_99dd53ae10_o.jpg,1
170,170,30601258@N03,9921382773_99dd53ae10_o.jpg,5,"(25, 32)",f,272,1365,842,842,-80,-30,71,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.9921382773_99dd53ae10_o.jpg,1
171,171,30601258@N03,9921382773_99dd53ae10_o.jpg,1,"(25, 32)",f,326,278,778,778,-90,30,170,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.1.9921382773_99dd53ae10_o.jpg,1
172,172,30601258@N03,11341800246_7117e6e710_o.jpg,2,"(25, 32)",m,13,0,976,898,-85,0,58,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11341800246_7117e6e710_o.jpg,1
173,173,30601258@N03,9731067751_95cc86d112_o.jpg,2,"(25, 32)",m,75,121,889,839,-95,0,47,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.9731067751_95cc86d112_o.jpg,1
174,174,30601258@N03,9506997231_eb7fd73352_o.jpg,4,"(38, 43)",f,1059,664,1294,1294,-90,0,75,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.4.9506997231_eb7fd73352_o.jpg,1
175,175,30601258@N03,9347819127_ee866d1f6f_o.jpg,5,"(25, 32)",f,208,379,1065,1064,-100,30,160,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.9347819127_ee866d1f6f_o.jpg,1
176,176,30601258@N03,9347389503_3c169d1088_o.jpg,5,"(25, 32)",f,14,49,2263,2263,-105,-45,50,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.9347389503_3c169d1088_o.jpg,1
177,177,30601258@N03,11861466665_82ea096241_o.jpg,1,"(25, 32)",f,1855,600,752,753,0,30,145,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.1.11861466665_82ea096241_o.jpg,1
178,178,30601258@N03,11861466665_82ea096241_o.jpg,9,"(25, 32)",m,610,310,746,746,10,-15,69,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.9.11861466665_82ea096241_o.jpg,1
179,179,30601258@N03,11861466665_82ea096241_o.jpg,2,"(25, 32)",m,1125,436,688,689,-5,0,119,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11861466665_82ea096241_o.jpg,1
180,180,30601258@N03,10034776565_6f0a3bbced_o.jpg,2,"(25, 32)",m,84,192,837,768,-80,0,24,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.10034776565_6f0a3bbced_o.jpg,1
181,181,30601258@N03,9347841549_95fc94da30_o.jpg,7,"(25, 32)",f,1275,1402,612,612,0,0,5,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.7.9347841549_95fc94da30_o.jpg,1
182,182,30601258@N03,9548349764_4aecb2d624_o.jpg,5,"(25, 32)",f,352,0,1606,1514,-90,0,150,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.9548349764_4aecb2d624_o.jpg,1
183,183,30601258@N03,9159865727_20921d0809_o.jpg,2,"(25, 32)",m,22,0,960,938,-85,0,82,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.9159865727_20921d0809_o.jpg,1
184,184,30601258@N03,11232923183_9f23d38e0b_o.jpg,5,"(25, 32)",f,844,1171,485,484,-110,0,116,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.11232923183_9f23d38e0b_o.jpg,1
185,185,30601258@N03,9731072165_6b26334d80_o.jpg,2,"(25, 32)",m,204,119,692,692,-85,0,70,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.9731072165_6b26334d80_o.jpg,1
186,186,30601258@N03,9505494278_2c88bd76cf_o.jpg,2,"(25, 32)",m,1987,1004,778,777,195,0,46,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.9505494278_2c88bd76cf_o.jpg,1
187,187,30601258@N03,9505494278_2c88bd76cf_o.jpg,7,"(25, 32)",f,1614,867,701,701,185,0,78,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.7.9505494278_2c88bd76cf_o.jpg,1
188,188,30601258@N03,10152675314_02d5855224_o.jpg,5,"(25, 32)",f,532,505,982,981,-15,0,37,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.10152675314_02d5855224_o.jpg,1
189,189,30601258@N03,10152675314_02d5855224_o.jpg,1,"(25, 32)",f,1247,68,938,937,10,0,120,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.1.10152675314_02d5855224_o.jpg,1
190,190,30601258@N03,11562448075_722ca0be18_o.jpg,1,"(25, 32)",f,43,492,1281,1281,-90,30,69,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.1.11562448075_722ca0be18_o.jpg,1
191,191,30601258@N03,11431794093_349af0f151_o.jpg,2,"(25, 32)",m,344,18,812,812,0,0,50,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11431794093_349af0f151_o.jpg,1
192,192,30601258@N03,11232826564_48f760cf51_o.jpg,5,"(25, 32)",f,1201,741,638,637,-80,0,22,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.11232826564_48f760cf51_o.jpg,1
193,193,30601258@N03,10571493783_a715bf1292_o.jpg,1,"(25, 32)",f,753,270,1084,1084,-80,0,156,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.1.10571493783_a715bf1292_o.jpg,1
194,194,30601258@N03,10997076746_f8519635f1_o.jpg,2,"(25, 32)",m,158,109,836,836,-85,0,12,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.10997076746_f8519635f1_o.jpg,1
195,195,30601258@N03,10517974494_0385a85988_o.jpg,2,"(25, 32)",m,466,21,672,672,-10,30,49,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.10517974494_0385a85988_o.jpg,1
196,196,30601258@N03,10518106303_1d9f3333bb_o.jpg,1,"(25, 32)",f,825,1214,708,708,175,30,139,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.1.10518106303_1d9f3333bb_o.jpg,1
197,197,30601258@N03,9162091422_684a359550_o.jpg,2,"(25, 32)",m,88,132,716,716,-80,0,33,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.9162091422_684a359550_o.jpg,1
198,198,30601258@N03,11341868543_14bd313a8c_o.jpg,2,"(25, 32)",m,40,17,927,928,-90,0,82,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11341868543_14bd313a8c_o.jpg,1
199,199,30601258@N03,10399863183_a04f4c26a1_o.jpg,5,"(25, 32)",f,1351,908,899,899,180,-45,66,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.10399863183_a04f4c26a1_o.jpg,1
200,200,30601258@N03,10399863183_a04f4c26a1_o.jpg,1,"(25, 32)",f,97,1359,663,663,195,0,98,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.1.10399863183_a04f4c26a1_o.jpg,1
201,201,30601258@N03,11167359214_0cf11f0e79_o.jpg,2,"(25, 32)",m,663,347,924,924,15,0,83,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11167359214_0cf11f0e79_o.jpg,1
202,202,30601258@N03,10204462444_bee83d77a0_o.jpg,1,"(25, 32)",f,251,376,1365,1364,-90,15,155,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.1.10204462444_bee83d77a0_o.jpg,1
203,203,30601258@N03,8662914803_7003151fd2_o.jpg,2,"(25, 32)",m,102,0,804,761,-95,0,90,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.8662914803_7003151fd2_o.jpg,1
204,204,30601258@N03,9671705985_3260c07f79_o.jpg,2,"(25, 32)",m,769,852,606,606,5,0,67,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.9671705985_3260c07f79_o.jpg,1
205,205,30601258@N03,9671705985_3260c07f79_o.jpg,4,"(38, 43)",f,1856,1225,510,510,5,0,99,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.4.9671705985_3260c07f79_o.jpg,1
206,206,30601258@N03,11778665943_ab38cd2473_o.jpg,2,"(25, 32)",m,104,0,712,614,-85,0,17,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11778665943_ab38cd2473_o.jpg,1
207,207,30601258@N03,10590139995_a2a8ea121a_o.jpg,2,"(25, 32)",m,603,200,608,608,195,0,65,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.10590139995_a2a8ea121a_o.jpg,1
208,208,30601258@N03,10590139995_a2a8ea121a_o.jpg,11,"(25, 32)",m,382,268,520,520,190,0,110,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.11.10590139995_a2a8ea121a_o.jpg,1
209,209,30601258@N03,10424632894_b238418863_o.jpg,4,"(38, 43)",f,791,279,280,281,-25,30,124,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.4.10424632894_b238418863_o.jpg,1
210,210,30601258@N03,10190024035_1931fbeb4e_o.jpg,5,"(25, 32)",f,193,0,840,687,-70,0,17,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.10190024035_1931fbeb4e_o.jpg,1
211,211,30601258@N03,10459231615_f33acdd788_o.jpg,9,"(25, 32)",m,387,639,644,643,-100,0,110,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.9.10459231615_f33acdd788_o.jpg,1
212,212,30601258@N03,11141052345_12bb2fbd9d_o.jpg,5,"(25, 32)",f,1045,465,1301,1300,-5,15,166,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.11141052345_12bb2fbd9d_o.jpg,1
213,213,30601258@N03,11141052345_12bb2fbd9d_o.jpg,2,"(25, 32)",m,2264,494,599,599,5,0,137,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11141052345_12bb2fbd9d_o.jpg,1
214,214,30601258@N03,11141052345_12bb2fbd9d_o.jpg,1,"(25, 32)",f,737,202,485,484,5,0,79,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.1.11141052345_12bb2fbd9d_o.jpg,1
215,215,30601258@N03,9506984151_e818be4e85_o.jpg,4,"(38, 43)",f,1173,616,784,784,-85,0,47,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.4.9506984151_e818be4e85_o.jpg,1
216,216,30601258@N03,9902259805_b23166e7ab_o.jpg,2,"(25, 32)",m,11,0,832,778,-105,0,40,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.9902259805_b23166e7ab_o.jpg,1
217,217,30601258@N03,10189334335_366c6e040a_o.jpg,5,"(25, 32)",f,678,838,727,727,175,0,126,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.10189334335_366c6e040a_o.jpg,1
218,218,30601258@N03,10189334335_366c6e040a_o.jpg,2,"(25, 32)",m,1412,1063,618,618,195,0,68,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.10189334335_366c6e040a_o.jpg,1
219,219,30601258@N03,11137811696_6cb1a9177d_o.jpg,2,"(25, 32)",m,187,125,684,684,-110,45,62,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11137811696_6cb1a9177d_o.jpg,1
220,220,30601258@N03,10795424174_39d0c5864d_o.jpg,2,"(25, 32)",m,87,128,596,596,-95,0,98,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.10795424174_39d0c5864d_o.jpg,1
221,221,30601258@N03,11097049006_cab1378fb3_o.jpg,2,"(25, 32)",m,18,77,804,804,-85,0,65,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11097049006_cab1378fb3_o.jpg,1
222,222,30601258@N03,11312257434_e33b34ddc1_o.jpg,2,"(25, 32)",m,84,21,717,717,-100,15,99,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11312257434_e33b34ddc1_o.jpg,1
223,223,30601258@N03,11097499604_11ef266ea1_o.jpg,2,"(25, 32)",m,0,49,850,861,-90,30,44,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11097499604_11ef266ea1_o.jpg,1
224,224,30601258@N03,11341807336_a1a9a57e74_o.jpg,2,"(25, 32)",m,6,0,857,739,-85,0,13,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11341807336_a1a9a57e74_o.jpg,1
225,225,30601258@N03,11861480225_770e434a7b_o.jpg,1,"(25, 32)",f,1950,796,823,823,0,30,163,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.1.11861480225_770e434a7b_o.jpg,1
226,226,30601258@N03,11861480225_770e434a7b_o.jpg,2,"(25, 32)",m,1176,702,803,804,5,0,79,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11861480225_770e434a7b_o.jpg,1
227,227,30601258@N03,11861480225_770e434a7b_o.jpg,9,"(25, 32)",m,576,506,785,784,10,0,67,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.9.11861480225_770e434a7b_o.jpg,1
228,228,30601258@N03,11861480225_770e434a7b_o.jpg,5,"(25, 32)",f,1592,935,714,714,5,0,110,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.11861480225_770e434a7b_o.jpg,1
229,229,30601258@N03,11778404375_ffb7f41b7e_o.jpg,2,"(25, 32)",m,181,0,632,576,-90,0,59,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11778404375_ffb7f41b7e_o.jpg,1
230,230,30601258@N03,10166320964_524ae99114_o.jpg,2,"(25, 32)",m,1000,959,765,765,-110,30,65,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.10166320964_524ae99114_o.jpg,1
231,231,30601258@N03,10166320964_524ae99114_o.jpg,5,"(25, 32)",f,1466,1072,637,638,-110,30,103,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.10166320964_524ae99114_o.jpg,1
232,232,30601258@N03,11234106703_dbd428197d_o.jpg,2,"(25, 32)",m,1931,774,772,771,175,0,69,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11234106703_dbd428197d_o.jpg,1
233,233,30601258@N03,11234106703_dbd428197d_o.jpg,5,"(25, 32)",f,1534,911,765,765,155,30,127,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.11234106703_dbd428197d_o.jpg,1
234,234,30601258@N03,9988128584_470de84ba5_o.jpg,5,"(25, 32)",f,793,184,1498,1499,185,0,83,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.9988128584_470de84ba5_o.jpg,1
235,235,30601258@N03,9988128584_470de84ba5_o.jpg,2,"(25, 32)",m,1480,782,1473,1473,175,0,136,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.9988128584_470de84ba5_o.jpg,1
236,236,30601258@N03,10399397284_4a56c40bc6_o.jpg,9,"(25, 32)",m,632,1077,1046,1045,180,0,165,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.9.10399397284_4a56c40bc6_o.jpg,1
237,237,30601258@N03,10399397284_4a56c40bc6_o.jpg,1,"(25, 32)",f,2103,1066,950,950,200,0,139,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.1.10399397284_4a56c40bc6_o.jpg,1
238,238,30601258@N03,10517977154_9829f428d6_o.jpg,2,"(25, 32)",m,466,21,672,672,-10,30,49,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.10517977154_9829f428d6_o.jpg,1
239,239,30601258@N03,10459252494_1d099faa7c_o.jpg,1,"(25, 32)",f,720,1434,765,765,-95,-45,73,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.1.10459252494_1d099faa7c_o.jpg,1
240,240,30601258@N03,10424818843_2b87f9e995_o.jpg,2,"(25, 32)",m,275,104,656,656,0,0,89,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.10424818843_2b87f9e995_o.jpg,1
241,241,30601258@N03,10189865164_9cdb04beb9_o.jpg,2,"(25, 32)",m,171,49,776,776,-110,30,67,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.10189865164_9cdb04beb9_o.jpg,1
242,242,30601258@N03,11465969043_69ef0cce7a_o.jpg,2,"(25, 32)",m,275,124,720,720,-90,0,69,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11465969043_69ef0cce7a_o.jpg,1
243,243,30601258@N03,9429548405_70ee3d448a_o.jpg,7,"(25, 32)",f,372,248,620,620,180,0,63,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.7.9429548405_70ee3d448a_o.jpg,1
244,244,30601258@N03,10795434905_eafdf817ee_o.jpg,3,"(25, 32)",m,1810,492,695,695,-10,0,69,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.3.10795434905_eafdf817ee_o.jpg,1
245,245,30601258@N03,11727323213_42802044c9_o.jpg,2,"(25, 32)",m,54,1075,1224,1224,-85,0,43,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.2.11727323213_42802044c9_o.jpg,1
246,246,30601258@N03,11727323213_42802044c9_o.jpg,3,"(25, 32)",m,204,556,1147,1147,-80,30,82,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.3.11727323213_42802044c9_o.jpg,1
247,247,30601258@N03,9509731012_11d3df8f8d_o.jpg,7,"(25, 32)",f,637,556,1237,1236,-75,30,97,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.7.9509731012_11d3df8f8d_o.jpg,1
248,248,30601258@N03,10491790873_43eb9d21e2_o.jpg,4,"(38, 43)",f,541,375,416,416,-25,0,57,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.4.10491790873_43eb9d21e2_o.jpg,1
249,249,30601258@N03,9545553817_e7f180e925_o.jpg,5,"(25, 32)",f,203,45,517,517,-5,-30,109,./Dataset-copy/aligned/30601258@N03/landmark_aligned_face.5.9545553817_e7f180e925_o.jpg,1
